HospCode,Code,Description,Code_Type,Gross Charge,Discounted Cash Price,Minimum Negotiated Charge,Maximum Negotiated Charge,1199-Commercial,Aetna-Commercial,Aetna-Medicare Advantage,Cigna-Commercial,EMBLEMHEALTH/GHI-Commercial,EMBLEMHEALTH/HIP-CHP,EMBLEMHEALTH/HIP-Commercial,EMBLEMHEALTH/HIP-Medicaid,EMBLEMHEALTH/HIP-Medicare Advantage,EMPIRE HEALTHCHOICE ASSURANCE-HMO/POS,EMPIRE HEALTHCHOICE ASSURANCE-Medicare Advantage,EMPIRE HEALTHCHOICE ASSURANCE-PPO,FIDELIS CARE NEW YORK-Medicaid,FIDELIS CARE NEW YORK-Medicare Advantage,HEALTHFIRST-Medicaid,HEALTHFIRST-Medicare Advantage,HEALTHPLUS-CHP,HEALTHPLUS-Essential,HEALTHPLUS-Medicaid,HEALTHPLUS-Medicare Advantage,MEDICAID-Traditional Medicaid,MEDICARE-Traditional Medicare,OPTUM VA CCN-Commercial,OXFORD HEALTH INSURANCE-Commercial,TRICARE-Commercial,United Healthcare-Commercial,United Healthcare-Medicaid,United Healthcare-Medicare Advantage
3934,J3358,"Ustekinumab, for intravenous injection, 1 mg",CPT/HCPCS,14429.03,14429.03,71.05,63649.59,NA,NA,12629.38,NA,71.05,NA,NA,NA,NA,3890.49,NA,25401.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,6048,NA,NA,NA,3981.41,NA,NA
3934,J3360,"Injection, diazepam, up to 5 mg",CPT/HCPCS,76.63,76.63,0.56,179.92,NA,89.96,17.02,NA,NA,NA,NA,NA,NA,NA,20.79,102.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.74,NA,NA,NA,NA,NA,NA
3934,J3370,"Injection, vancomycin hcl, 500 mg",CPT/HCPCS,47.36,47.36,3.3,176.4,39.64,35.97,19.82,NA,NA,NA,NA,NA,NA,17.06,15.26,50.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.93,NA,NA,NA,NA,NA,NA
3934,J3380,"Injection, vedolizumab, 1 mg",CPT/HCPCS,14534.43,14534.43,14.74,17348.4,10044.63,11131.89,11910,NA,17348.4,NA,20.35,NA,NA,2712.78,11910,17100.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,6071.94,NA,6071.94,NA,10894.2,NA,NA
3934,J3410,"Injection, hydroxyzine hcl, up to 25 mg",CPT/HCPCS,10.72,10.72,8.53,8.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J3411,"Injection, thiamine hcl, 100 mg",CPT/HCPCS,23.31,23.31,0.58,149.28,13.06,6.53,6.16,NA,NA,NA,NA,NA,NA,NA,NA,35.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.93,NA,NA,NA,2.53,NA,NA
3934,J3420,"Injection, vitamin b-12 cyanocobalamin, up to 1000 mcg",CPT/HCPCS,22.06,22.06,1.73,26.22,18.12,15.46,11.82,NA,NA,NA,NA,NA,NA,5.24,NA,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.18,NA,NA,NA,NA,NA,NA
3934,J3430,"Injection, phytonadione (vitamin k), per 1 mg",CPT/HCPCS,154.58,154.58,153.96,347.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J3471,"Injection, hyaluronidase, ovine, preservative free, per 1 usp unit (up to 999 usp units)",CPT/HCPCS,281.32,281.32,151.7,151.7,NA,NA,151.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J3475,"Injection, magnesium sulfate, per 500 mg",CPT/HCPCS,40.63,40.63,0.12,574.77,42.44,73.49,15.8,NA,1.88,NA,NA,NA,NA,52.49,21.3,56.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.96,NA,9.32,NA,NA,NA,NA
3934,J3480,"Injection, potassium chloride, per 2 meq",CPT/HCPCS,15.71,15.71,0.04,52.59,16,21.74,10.53,NA,NA,NA,NA,NA,NA,6.61,8.09,18.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA,NA
3934,J3489,"Injection, zoledronic acid, 1 mg",CPT/HCPCS,1171.18,1171.18,20.17,3013.26,NA,1581.96,1003.46,NA,75.8,NA,NA,NA,NA,40.84,1260.73,1761.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.28,NA,226.8,NA,50.8,NA,NA
3934,J3490,Unclassified drugs,CPT/HCPCS,56.35,56.35,0.03,1961.33,NA,239.4,342,NA,100.59,NA,NA,0.41,NA,40.97,22.87,72.38,NA,NA,NA,NA,17.28,NA,NA,NA,NA,23.4,NA,80.72,NA,0.15,NA,NA
3934,J3535,Drug administered through a metered dose inhaler,CPT/HCPCS,209.29,209.29,22.28,270,NA,94.5,22.28,NA,NA,NA,NA,NA,NA,NA,96.5,94.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.5,NA,270,NA,NA
3934,J7030,"Infusion, normal saline solution , 1000 cc",CPT/HCPCS,7.59,7.59,0.18,184.58,16.79,19.24,11.35,NA,NA,NA,NA,6.49,NA,6.71,9.43,8.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.28,NA,8.44,NA,5.08,NA,NA
3934,J7040,"Infusion, normal saline solution, sterile (500 ml = 1 unit)",CPT/HCPCS,6.55,6.55,0.02,309.6,4.48,309.6,6.35,NA,NA,NA,NA,NA,NA,2.9,5.58,7.82,NA,NA,NA,NA,1.75,NA,NA,NA,NA,2.86,NA,NA,NA,NA,NA,NA
3934,J7042,5% dextrose/normal saline (500 ml = 1 unit),CPT/HCPCS,7.15,7.15,0.12,28.68,5.28,11.75,14.34,NA,7.02,NA,NA,0.15,NA,8.78,3.23,8.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31,NA,NA,NA,NA,NA,NA
3934,J7050,"Infusion, normal saline solution, 250 cc",CPT/HCPCS,7.83,7.83,0.02,49.14,5.24,9.65,10.26,NA,2.19,NA,NA,14.04,NA,3.28,9.08,9.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.82,NA,3.7,NA,7.02,NA,NA
3934,J7060,5% dextrose/water (500 ml = 1 unit),CPT/HCPCS,8.34,8.34,0.11,70.6,15.85,9.83,8.9,NA,NA,NA,NA,0.29,NA,12.84,NA,11.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA
3934,J7070,"Infusion, d5w, 1000 cc",CPT/HCPCS,14.12,14.12,0.5,80.4,10.2,29.7,5.1,NA,14.85,NA,NA,NA,NA,5.2,NA,15.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,NA
3934,J7120,"Ringers lactate infusion, up to 1000 cc",CPT/HCPCS,7.1,7.1,0.12,53.41,7,16.86,14.04,0.58,7.09,NA,NA,12.41,NA,9.65,9.36,17.2,NA,NA,NA,NA,2.46,NA,NA,NA,NA,3.36,NA,3.28,NA,7.02,NA,NA
3934,J7170,"Injection, emicizumab-kxwh, 0.5 mg",CPT/HCPCS,18560.53,18560.53,47.31,14328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12607.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J7187,"Injection, von willebrand factor complex (humate-p), per iu vwf:rco",CPT/HCPCS,3337.5,3337.5,793.8,1765.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1279.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J7189,"Factor viia (antihemophilic factor, recombinant), per 1 microgram",CPT/HCPCS,14000,14000,4340,18000,NA,18000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J7192,"Factor viii (antihemophilic factor, recombinant) per i.u., not otherwise specified",CPT/HCPCS,5122.71,5122.71,621.18,6853.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,6853.28,NA,621.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J7298,"Levonorgestrel-releasing intrauterine contraceptive system (mirena), 52 mg",CPT/HCPCS,1973.25,1973.25,328.38,10618.5,NA,NA,1469.71,NA,NA,NA,NA,NA,NA,NA,NA,1081.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6468,NA,NA,NA,328.38,NA,NA
3934,J7307,"Etonogestrel (contraceptive) implant system, including implant and supplies",CPT/HCPCS,1016.61,1016.61,429.66,429.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429.66,NA,NA
3934,J7500,"Azathioprine, oral, 50 mg",CPT/HCPCS,4.33,4.33,1.77,10.14,NA,10.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J7502,"Cyclosporine, oral, 100 mg",CPT/HCPCS,28.14,28.14,16.49,32.98,NA,24.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J7503,"Tacrolimus, extended release, (envarsus xr), oral, 0.25 mg",CPT/HCPCS,77.36,77.36,14,224.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J7507,"Tacrolimus, immediate release, oral, 1 mg",CPT/HCPCS,32.85,32.85,0.57,107.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J7508,"Tacrolimus, extended release, (astagraf xl), oral, 0.1 mg",CPT/HCPCS,71.35,71.35,28.54,156.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J7509,"Methylprednisolone oral, per 4 mg",CPT/HCPCS,19.95,19.95,4.52,25.84,NA,NA,13.1,NA,NA,NA,NA,NA,NA,25.84,NA,17.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J7510,"Prednisolone oral, per 5 mg",CPT/HCPCS,2.54,2.54,0.54,6.53,NA,NA,1.48,NA,NA,NA,NA,NA,NA,6.53,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,NA,NA,NA,NA,NA,NA
3934,J7512,"Prednisone, immediate release or delayed release, oral, 1 mg",CPT/HCPCS,1.51,1.51,0.07,431.63,1.6,1.64,2.01,NA,NA,NA,NA,NA,NA,4.2,0.63,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.78,NA,1.16,NA,1.54,NA,NA
3934,J7515,"Cyclosporine, oral, 25 mg",CPT/HCPCS,20.63,20.63,8.25,8.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J7517,"Mycophenolate mofetil, oral, 250 mg",CPT/HCPCS,37.89,37.89,23.78,95.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J7518,"Mycophenolic acid, oral, 180 mg",CPT/HCPCS,33.79,33.79,6.18,80.93,NA,52.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.18,NA,NA,NA,NA,NA,NA
3934,J7611,"Albuterol, inhalation solution, fda-approved final product, non-compounded, administered through dme, concentrated form, 1 mg",CPT/HCPCS,9.25,9.25,1.69,1.69,NA,NA,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J7620,"Albuterol, up to 2.5 mg and ipratropium bromide, up to 0.5 mg, fda-approved final product, non-compounded, administered through dme",CPT/HCPCS,11.36,11.36,0.67,7.54,3.16,NA,5.32,NA,NA,NA,NA,NA,NA,3.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J7627,"Budesonide, inhalation solution, compounded product, administered through dme, unit dose form, up to 0.5 mg",CPT/HCPCS,77.57,77.57,0.11,619.26,6.05,1.68,356.19,NA,NA,NA,NA,NA,NA,8.46,NA,206.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.32,NA,NA,NA,NA,NA,NA
3934,J7644,"Ipratropium bromide, inhalation solution, fda-approved final product, non-compounded, administered through dme, unit dose form, per milligram",CPT/HCPCS,6.54,6.54,3.25,8.2,8.16,NA,5.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J7674,"Methacholine chloride administered as inhalation solution through a nebulizer, per 1 mg",CPT/HCPCS,197.49,197.49,95.4,190.8,NA,133.56,167.34,NA,NA,NA,NA,NA,NA,NA,NA,190.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J8499,"Prescription drug, oral, non chemotherapeutic, nos",CPT/HCPCS,13,13,3.56,15.51,NA,7.87,12.41,NA,NA,NA,NA,NA,NA,NA,NA,3.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J8501,"Aprepitant, oral, 5 mg",CPT/HCPCS,306.67,306.67,0.01,405.66,NA,135.32,405.66,27.25,NA,NA,NA,NA,NA,54.29,132.38,353.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.36,NA,NA,NA,21.55,NA,NA
3934,J8530,"Cyclophosphamide; oral, 25 mg",CPT/HCPCS,368.07,368.07,9.27,721.61,NA,NA,224.92,NA,NA,NA,NA,NA,NA,NA,NA,554.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J8540,"Dexamethasone, oral, 0.25 mg",CPT/HCPCS,5.79,5.79,0.01,36,2.36,14.27,10.24,NA,NA,NA,NA,NA,NA,1.78,5.12,8.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,4.74,NA,NA
3934,J8597,"Antiemetic drug, oral, not otherwise specified",CPT/HCPCS,1.78,1.78,0.04,7.8,1.2,2.01,5.03,NA,NA,NA,NA,NA,NA,1.84,0.62,2.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,NA,NA,NA,NA,NA
3934,J8610,"Methotrexate; oral, 2.5 mg",CPT/HCPCS,123.37,123.37,2.3,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J8999,"Prescription drug, oral, chemotherapeutic, nos",CPT/HCPCS,86.16,86.16,0.52,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9000,"Injection, doxorubicin hydrochloride, 10 mg",CPT/HCPCS,146.74,146.74,2.61,327.6,NA,211.68,220.85,NA,NA,NA,NA,NA,NA,NA,NA,188.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.96,NA,NA,NA,3,NA,NA
3934,J9017,"Injection, arsenic trioxide, 1 mg",CPT/HCPCS,2474.62,2474.62,251.08,3742.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3207.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9022,"Injection, atezolizumab, 10 mg",CPT/HCPCS,26775.43,26775.43,78.18,33098.52,NA,6858.94,21412.08,NA,NA,NA,78.2,NA,NA,78.28,NA,31419.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7245.48,NA,NA
3934,J9023,"Injection, avelumab, 10 mg",CPT/HCPCS,19130.81,19130.81,236.52,23681.28,NA,NA,12980.89,NA,NA,NA,NA,NA,NA,3981.41,NA,18770.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,8288.45,NA,NA,NA,NA,NA,NA
3934,J9025,"Injection, azacitidine, 1 mg",CPT/HCPCS,2587.5,2587.5,149.6,3853,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.14,NA,2880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.86,NA,NA
3934,J9030,"Bcg live intravesical instillation, 1 mg",CPT/HCPCS,506.68,506.68,103,522.54,NA,283.04,172.44,NA,NA,NA,NA,NA,NA,103.21,NA,522.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.89,NA,NA,NA,NA,NA,NA
3934,J9034,"Injection, bendamustine hcl (bendeka), 1 mg",CPT/HCPCS,9561.75,9561.75,2355.24,9853.43,NA,4793.54,9665.75,NA,NA,NA,NA,NA,NA,2466.95,NA,4793.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9035,"Injection, bevacizumab, 10 mg",CPT/HCPCS,14093.81,14093.81,37.24,49918.86,2748.11,9037.04,17986.66,NA,NA,NA,NA,345.65,NA,58.17,NA,11608.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,4907.34,NA,NA,NA,2803.07,NA,NA
3934,J9039,"Injection, blinatumomab, 1 microgram",CPT/HCPCS,39292.36,39292.36,36018,36018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9040,"Injection, bleomycin sulfate, 15 units",CPT/HCPCS,221.35,221.35,1.15,192.19,NA,192.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9041,"Injection, bortezomib (velcade), 0.1 mg",CPT/HCPCS,3434.59,3434.59,32.88,5770.8,NA,4039.56,3566.35,NA,NA,NA,43.87,NA,NA,770.83,NA,3279.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9042,"Injection, brentuximab vedotin, 1 mg",CPT/HCPCS,41326.12,41326.12,4734,71010,NA,33138,NA,NA,NA,NA,NA,NA,NA,NA,NA,37545.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9043,"Injection, cabazitaxel, 1 mg",CPT/HCPCS,24009.16,24009.16,1848.5,1848.5,NA,NA,1848.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9045,"Injection, carboplatin, 50 mg",CPT/HCPCS,135.27,135.27,0.09,8683.1,NA,208.17,260.81,NA,NA,NA,NA,NA,NA,11.57,53.61,126.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,1160.15,NA,NA,NA,25.04,NA,NA
3934,J9047,"Injection, carfilzomib, 1 mg",CPT/HCPCS,10249.34,10249.34,27.45,18926.4,NA,6458.63,2532.07,NA,NA,NA,39.35,NA,NA,1008.61,NA,10468.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9055,"Injection, cetuximab, 10 mg",CPT/HCPCS,9729.99,9729.99,258.85,24619.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11750.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1429.27,NA,NA,NA,NA
3934,J9060,"Injection, cisplatin, powder or solution, 10 mg",CPT/HCPCS,84.66,84.66,1.71,276.81,26.08,136.46,90.05,NA,NA,NA,NA,NA,NA,NA,56.32,88.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.01,NA,NA,NA,11.84,NA,NA
3934,J9070,"Cyclophosphamide, 100 mg",CPT/HCPCS,2843.5,2843.5,23.29,8438.4,NA,2768.85,3162.03,NA,NA,NA,29.19,NA,NA,278.69,NA,2710.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,1540.18,NA,NA,NA,475.6,NA,NA
3934,J9100,"Injection, cytarabine, 100 mg",CPT/HCPCS,3.57,3.57,0.63,7.52,NA,4.18,NA,NA,NA,NA,NA,NA,NA,1.98,NA,3.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,NA,NA
3934,J9119,"Injection, cemiplimab-rwlc, 1 mg",CPT/HCPCS,18720,18720,4680,4680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9120,"Injection, dactinomycin, 0.5 mg",CPT/HCPCS,13380.52,13380.52,0.01,8514.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8514.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA
3934,J9130,"Dacarbazine, 100 mg",CPT/HCPCS,116.46,116.46,4.46,172.8,NA,NA,17.84,NA,NA,NA,NA,NA,NA,NA,NA,172.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9145,"Injection, daratumumab, 10 mg",CPT/HCPCS,16568.59,16568.59,200.05,42009.66,NA,19819.14,5037.13,NA,NA,NA,NA,NA,NA,NA,NA,16832.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9150,"Injection, daunorubicin, 10 mg",CPT/HCPCS,679.42,679.42,338.04,507.06,NA,507.06,NA,NA,NA,NA,NA,NA,NA,507.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.04,NA,NA,NA,NA,NA,NA
3934,J9155,"Injection, degarelix, 1 mg",CPT/HCPCS,1986.7,1986.7,615.45,5487.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1868.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9171,"Injection, docetaxel, 1 mg",CPT/HCPCS,4686.34,4686.34,0.87,9037.46,NA,3287.04,5377.03,NA,NA,NA,99.52,NA,NA,91.46,4146.94,4528.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,489.22,NA,NA,NA,63.2,NA,NA
3934,J9173,"Injection, durvalumab, 10 mg",CPT/HCPCS,17872.03,17872.03,250.37,39582,NA,NA,13272.24,NA,NA,NA,NA,NA,NA,3981.41,NA,15791.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5328.39,NA,NA
3934,J9177,"Injection, Enfortumab Vedotin-Ejfv, 0.25 Mg",CPT/HCPCS,16555.06,16555.06,27.96,27.96,NA,NA,NA,NA,NA,NA,27.96,NA,NA,27.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9179,"Injection, eribulin mesylate, 0.1 mg",CPT/HCPCS,6163.64,6163.64,1274.4,7560,NA,NA,4144.01,NA,NA,NA,NA,NA,NA,NA,NA,5802.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9181,"Injection, etoposide, 10 mg",CPT/HCPCS,45.65,45.65,5.4,65.65,NA,34.47,26.26,NA,NA,NA,NA,NA,NA,NA,NA,49.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.54,NA,NA
3934,J9190,"Injection, fluorouracil, 500 mg",CPT/HCPCS,58.23,58.23,1.25,133.23,26.87,68.65,100.96,NA,NA,NA,NA,2.94,NA,NA,NA,68.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.71,NA,NA,NA,22.6,NA,NA
3934,J9201,"Injection, gemcitabine hydrochloride, not otherwise specified, 200 mg",CPT/HCPCS,334.81,334.81,10.14,633.6,NA,154.18,219.45,NA,NA,NA,NA,NA,NA,31.51,292.9,346.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.41,NA,NA,NA,29.77,NA,NA
3934,J9202,"Goserelin acetate implant, per 3.6 mg",CPT/HCPCS,1994.08,1994.08,170.82,6534,900.73,2286.9,4508.46,NA,2286.9,NA,NA,NA,NA,NA,835.71,2447.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,897.82,NA,367.82,NA,172.59,NA,NA
3934,J9205,"Injection, irinotecan liposome, 1 mg",CPT/HCPCS,13245.25,13245.25,49.78,25156.73,NA,6246.07,NA,NA,NA,NA,NA,NA,NA,49.78,NA,11827.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9206,"Injection, irinotecan, 20 mg",CPT/HCPCS,322.06,322.06,5.36,635.4,130.77,113.87,320.43,NA,NA,NA,NA,NA,NA,NA,NA,444.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.54,NA,NA
3934,J9209,"Injection, mesna, 200 mg",CPT/HCPCS,46,46,5.04,151.2,NA,NA,94.72,NA,NA,NA,NA,NA,NA,NA,NA,151.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.63,NA,NA
3934,J9214,"Injection, interferon, alfa-2b, recombinant, 1 million units",CPT/HCPCS,5032.8,5032.8,5531.4,5531.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5531.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9217,"Leuprolide acetate (for depot suspension), 7.5 mg",CPT/HCPCS,4728.39,4728.39,16.2,9756.48,NA,3292.81,3336.72,NA,16.2,NA,560.4,NA,NA,613.19,5296.19,5347.87,NA,NA,NA,NA,NA,NA,NA,492.85,NA,1707.38,NA,NA,NA,9756.48,NA,NA
3934,J9227,"Injection, Isatuximab-Irfc, 10 Mg",CPT/HCPCS,13957.85,13957.85,936,31824,NA,NA,4178.88,NA,NA,NA,NA,NA,NA,NA,NA,15003.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9228,"Injection, ipilimumab, 1 mg",CPT/HCPCS,75940.17,75940.17,19983.75,88036.53,NA,37807.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,54010.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9229,"Injection, inotuzumab ozogamicin, 0.1 mg",CPT/HCPCS,76913.63,76913.63,25393.71,142839.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107129.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9250,"Methotrexate sodium, 5 mg",CPT/HCPCS,5.06,5.06,0.18,32.92,NA,8.36,3.95,NA,NA,NA,NA,NA,NA,11.97,5.15,4.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68,NA,NA,NA,1.72,NA,NA
